,bri,car,fra,perm,por,x,y,label_kmeans,1st,ofm,label_pca,label_ofm
0,0.121166322,16.31191173,2.462399914,0.946478365,3.979455535,,,0,0.129244428,8.635475339,1,1
1,0.126939966,17.15831069,2.70690091,0.859742158,4.243069441,,,0,0.160444517,9.055210737,1,1
2,0.129430119,18.04873194,2.938802165,0.781841664,4.456500196,,,0,0.187722158,9.496425717,1,1
3,0.133989825,18.95707681,3.082381448,0.712625763,4.649050827,,,0,0.209007013,9.941540971,1,1
4,0.137887592,19.79311896,3.170751018,0.648709913,4.807543504,,,0,0.224631689,10.34709612,1,1
5,0.140538704,20.36878562,3.23637294,0.61200525,4.952886324,,,0,0.236666696,10.62984588,1,1
6,0.144699771,20.73340627,3.296082434,0.547032221,5.080170245,,,0,0.247899411,10.79959223,1,1
7,0.148529658,20.98353052,3.364068093,0.439960581,5.220995772,,,0,0.259475947,10.90174539,1,1
8,0.153009251,21.15893077,3.45285269,0.528169751,5.364434245,,,0,0.273095824,11.0253046,1,1
9,0.157356901,21.29228676,3.566838206,0.648537529,5.530422721,,,0,0.289033448,11.14006905,1,1
10,0.162809528,21.50376087,3.684009678,0.838379986,5.671056555,,,0,0.305549653,11.31308163,1,1
11,0.168008008,21.83937053,3.828943289,1.076739817,5.847811354,,,0,0.325431901,11.56450596,1,1
12,0.173983362,22.31217075,3.980976459,1.334508353,6.012992846,,,0,0.346480148,11.88949145,1,1
13,0.180269071,22.82892305,4.053657034,1.535994811,6.151869369,,,0,0.361080118,12.21281048,1,1
14,0.187614777,23.30489615,4.105214193,1.712131178,6.26461465,,,0,0.373836721,12.50639767,1,1
15,0.19582589,23.86441734,4.160970063,1.854545791,6.37242732,,,1,0.387502722,12.83171666,1,1
16,0.20544697,24.54900152,4.222707422,1.953344896,6.483914919,,,1,0.402863033,13.20681435,1,1
17,0.215512428,25.38676367,4.283439192,1.952629899,6.538445773,,,1,0.417312771,13.62703982,1,1
18,0.226312469,26.39614992,4.343343733,1.876196638,6.664999061,,,1,0.434409675,14.11200304,1,1
19,0.236228793,27.66896764,4.374375198,1.773665382,6.793335657,,,1,0.449704582,14.71690501,1,1
20,0.246357176,29.53789661,4.404005576,1.667274659,6.917071093,,,1,0.466875406,15.61429531,1,1
21,0.257107035,32.77685218,4.389472851,1.584916653,7.023600671,,,1,0.485206779,17.18995417,1,1
22,0.267825423,36.5524054,4.365317038,1.52966331,7.098738678,,,1,0.503817705,19.03628026,1,1
23,0.278655904,39.91571984,4.315292483,1.499998453,7.147236122,,,1,0.51851529,20.68400213,1,1
24,0.289408535,41.78290272,4.265327985,1.490818868,7.16805525,,,1,0.527514863,21.59943009,1,1
25,0.300003501,42.90794656,4.231978695,1.487331621,7.166189777,,,1,0.534644253,22.15138912,1,1
26,0.310184683,43.63828482,4.210849431,1.481911578,7.156306094,,,1,0.54094574,22.50895261,1,1
27,0.319363104,44.12033531,4.211436089,1.447294676,7.137545608,,,1,0.547234326,22.73708519,0,1
28,0.327106176,44.41709854,4.238916736,1.395664231,7.106679739,,,1,0.553804463,22.87063775,0,1
29,0.333238732,44.64691748,4.276511789,1.327620519,7.065464634,,,1,0.559724806,22.96679743,0,1
30,0.337623477,44.7966042,4.33079028,1.259307249,7.012006264,,,1,0.565347455,23.02418776,0,1
31,0.340342243,44.81190319,4.379558646,1.170785895,6.959346707,,,1,0.569157946,23.00889681,0,1
32,0.341345505,45.19272567,4.366386283,1.121185965,6.900029268,,,1,0.568409629,23.17967076,0,1
33,0.340902391,45.58705463,4.324613157,1.063317615,6.828500165,,,1,0.564400149,23.35191775,0,1
34,0.33906197,45.89666023,4.299690603,1.019403416,6.750792716,,,1,0.560462704,23.48746325,0,1
35,0.336048521,46.29734062,4.301950191,0.989669811,6.659100774,,,1,0.557894138,23.67365917,0,1
36,0.332147603,46.42073533,4.279325089,0.973915383,6.559839259,,,1,0.551842659,23.72491513,0,1
37,0.327315895,46.74189238,4.174903988,0.957316041,6.442201373,,,1,0.539253479,23.86622325,1,1
38,0.321282988,47.00820754,3.82422189,0.94446711,6.308239584,,,1,0.506719203,23.96123064,1,1
39,0.314357162,47.2469082,3.223897489,0.932293334,6.154181836,,,1,0.454147097,24.02212638,1,1
40,0.306602796,47.43344681,2.899465386,0.920203451,5.971625412,,,1,0.421132308,24.07859411,1,1
41,0.298110936,47.56304466,2.797909256,0.909129855,5.768981701,,,1,0.403905089,24.12453713,1,1
42,0.289032573,47.69605671,2.73158554,0.900833063,5.560121555,,,1,0.388876763,24.17555531,1,1
43,0.279580844,47.7694468,2.701183089,0.892067876,5.351041599,,,1,0.376157607,24.19988668,1,1
44,0.269853479,47.77763685,2.698056272,0.887830717,5.1524057,,,1,0.365407212,24.19583963,1,1
45,0.259959367,47.7163221,2.74989155,0.888470127,4.959786795,,,1,0.358659971,24.1635038,1,1
46,0.250069373,47.52397664,2.896151267,0.894431386,4.776433448,,,1,0.358883256,24.07595872,1,1
47,0.240361721,47.25133297,3.252184007,0.908161688,4.603818632,,,1,0.375135242,23.96823625,1,1
48,0.230843652,46.91084927,3.746698039,0.92630601,4.454659905,,,1,0.402373924,23.84014089,1,1
49,0.22149493,46.58857868,4.106583614,0.956740153,4.278059354,,,1,0.418877498,23.71302144,1,1
50,0.21255924,46.24619523,4.266162596,0.9910122,4.096473052,,,1,0.420234267,23.56092652,1,1
51,0.204035101,45.85223022,4.331652896,1.037160139,3.888850756,,,1,0.413869447,23.3786061,1,1
52,0.196212091,45.37855646,4.336123312,1.088916774,3.647812384,,,1,0.402163187,23.15286588,1,1
53,0.189237247,44.75762573,4.281763628,1.146797669,3.39187134,,,1,0.38561159,22.85126869,1,1
54,0.182859522,44.03092632,4.225081547,1.210292693,3.130296533,,,1,0.368732308,22.49888287,1,1
55,0.17640938,43.16369342,4.13037002,1.271055562,2.87093717,,,1,0.348512551,22.07344067,1,1
56,0.171018396,42.13982489,4.029291827,1.323477705,2.618451794,,,1,0.328047404,21.56818065,1,1
57,0.165820109,40.92374321,3.931390852,1.367700249,2.383229856,,,1,0.307719251,20.96656793,1,1
58,0.160835985,39.68704112,3.734143617,1.408893948,2.167608998,,,1,0.280403569,20.34651259,1,1
59,0.156300969,38.45645316,3.44677076,1.453373415,1.983373625,,,0,0.247330205,19.724111,1,1
60,0.151433316,37.23612111,3.108976256,1.470405598,1.836299312,,,0,0.21118662,19.09578656,1,1
61,0.147813678,36.00072759,2.831259883,1.420069538,1.725399199,,,0,0.181075381,18.44654132,1,1
62,0.142339495,34.6585087,2.668044735,1.375178298,1.627451296,,,0,0.158585747,17.75556281,1,1
63,0.13737301,33.15399051,2.566354688,1.337319008,1.547879335,,,0,0.140985426,16.99212582,1,1
64,0.132004154,31.41116481,2.489445653,1.317495447,1.483099399,,,0,0.124647029,16.11879632,1,1
65,0.126773543,29.19249322,2.42560993,1.300464223,1.429417122,,,0,0.108079599,15.01310501,1,1
66,0.121136465,26.33670457,2.366339472,1.298522372,1.385018964,,,0,0.089765726,13.59832164,1,1
67,0.115432529,23.30559568,2.34578451,1.306592094,1.340825537,,,0,0.073786061,12.10312209,1,1
68,0.110561958,20.41805845,2.394278796,1.3244695,1.297345911,,,0,0.06402264,10.68717593,1,1
69,0.104440123,18.15728909,2.507190912,1.347259578,1.248700389,,,0,0.060403468,9.586469303,1,1
70,0.098752531,16.37433497,2.639592961,1.367806128,1.189917332,,,0,0.059836914,8.721957123,1,1
71,0.093665757,14.87199352,2.753349774,1.369499945,1.120697415,,,0,0.058836116,7.988589175,1,1
72,0.088579277,13.5938167,2.834512199,1.340377995,1.045389805,,,0,0.055910609,7.354021493,1,1
73,0.084905876,12.40890503,2.870588139,1.284985977,0.970623266,,,0,0.050647639,6.754385261,1,1
74,0.080670061,11.27839961,2.819226699,1.219826689,0.907187933,,,0,0.038892693,6.171979605,1,1
75,0.076611922,10.10564816,2.608373116,1.152739521,0.843026929,,,0,0.014980189,5.555391982,2,1
76,0.072690932,8.753611524,2.362393935,1.086772022,0.785059456,,,0,-0.011956791,4.848127399,2,2
77,0.068790344,7.297106765,2.164248637,1.01855153,0.721567414,,,0,-0.035746596,4.092407429,2,2
78,0.065049038,5.758085039,2.031552676,0.939922527,0.656823716,,,0,-0.054804989,3.298243586,2,2
79,0.061286937,4.347180981,1.945443502,0.857937831,0.607696083,,,0,-0.069522417,2.570431186,2,2
80,0.057566181,3.006107045,1.86923504,0.784577935,0.53617415,,,0,-0.083791005,1.879704592,2,2
81,0.053904852,1.759771191,1.789432735,0.714531421,0.460394619,,,0,-0.098086772,1.236230749,2,2
82,0.050055766,0.661754943,1.712409233,0.661173065,0.38391336,,,0,-0.111777168,0.670867661,2,2
83,0.046419399,-0.159258916,1.640579223,0.610579203,0.291891323,,,0,-0.124423106,0.242843652,2,2
84,0.042797006,-0.608616387,1.572605504,0.56870462,0.205054956,,,0,-0.135386084,0.000982557,2,2
85,0.039859359,-0.908359995,1.510447246,0.511516151,0.113292127,,,0,-0.145171887,-0.171154431,2,2
86,0.042954837,-1.168047172,1.434544106,0.389340544,0.011248051,,,0,-0.152826636,-0.343050921,2,2
87,0.039407131,-1.390515354,1.37233588,0.255746222,-0.100560703,,,0,-0.163323355,-0.499805552,2,2
88,0.036027966,-1.571872432,1.307727313,0.13578791,-0.212834762,,,0,-0.173762423,-0.632543849,2,2
89,0.031830727,-1.731001569,1.247709738,0.031077632,-0.317960761,,,0,-0.184035634,-0.749442605,2,3
90,0.027059427,-1.859211028,1.187050945,-0.063130141,-0.409708625,,,0,-0.194221682,-0.847808243,2,3
91,0.021600848,-1.96025191,1.130701025,-0.157129646,-0.488218446,,,0,-0.204039852,-0.932083087,2,3
92,0.015438629,-2.017077951,1.088411302,-0.254739059,-0.561765692,,,0,-0.212919346,-0.994418171,2,3
93,0.008310335,-2.095223463,1.045401587,-0.355533607,-0.617021533,,,2,-0.222006984,-1.067835909,2,3
94,3.34E-05,-2.144436019,0.995022884,-0.460958676,-0.675680607,,,2,-0.232297009,-1.129143353,2,3
95,-0.010350328,-2.170865483,0.918936009,-0.56907766,-0.873788676,,,2,-0.249202245,-1.186182848,2,3
96,-0.0216828,-2.207283766,0.834195831,-0.681107853,-0.940663351,,,2,-0.263994284,-1.24641571,2,3
97,-0.033111899,-2.219948648,0.75138236,-0.804889575,-1.010907016,,,2,-0.278718287,-1.298285967,2,3
98,-0.044300699,-2.154818486,0.66467213,-0.910153072,-1.069723083,,,2,-0.293025574,-1.306428489,2,3
99,-0.05866534,-1.654969065,0.56522474,-1.021289874,-1.121970792,,,2,-0.308479648,-1.103185211,2,3
100,-0.069406909,-1.587371889,0.453781645,-1.11372098,-1.171771287,,,2,-0.324154484,-1.10808858,2,3
101,-0.079146596,-1.539500434,0.318862203,-1.189113526,-1.214304459,,,2,-0.340901734,-1.119363067,2,3
102,-0.087811172,-1.441499036,0.149661738,-1.258537172,-1.267781531,,,2,-0.359746748,-1.107142437,2,3
103,-0.095347888,-1.418951939,-0.081127279,-1.329060758,-1.302268849,,,2,-0.38239694,-1.136720469,2,3
104,-0.103054488,-1.314525317,-0.383886196,-1.352336863,-1.356851306,,,2,-0.410771509,-1.118644474,2,3
105,-0.110250333,-1.294270359,-0.712544969,-1.384727176,-1.384939039,,,2,-0.44044154,-1.14597365,2,3
106,-0.115129394,-1.273666505,-1.014313968,-1.459119798,-1.405784438,,,2,-0.466643404,-1.182651707,2,3
107,-0.119751131,-1.252843317,-1.226470908,-1.66453393,-1.585940383,,,2,-0.490150805,-1.254299461,2,3
108,-0.127951635,-1.207631273,-1.3978975,-1.720251516,-1.62364215,,,2,-0.508657644,-1.263826097,2,3
109,-0.131784921,-1.146596692,-1.538120868,-1.689389583,-1.645048543,,,2,-0.521746832,-1.237098682,2,3
110,-0.135256797,-1.102861613,-1.657810534,-1.721513706,-1.71500601,,,2,-0.534460685,-1.236762862,3,3
111,-0.138350505,-1,-1.756327083,-1.705074299,-1.730967546,,,2,-0.543713491,-1.190005535,3,3
112,-0.140695264,-1,-1.841983554,-1.697786549,-1.799216473,,,2,-0.553257021,-1.196935827,3,3
113,-0.143052407,-1,-1.913767946,-1.730168248,-1.816112734,,,2,-0.560504999,-1.21278413,3,3
114,-0.14889351,-1,-1.968980506,-1.769239789,-1.825811911,,,2,-0.568283632,-1.229417901,3,3
115,-0.153324962,-1,-2.010598528,-1.784213056,-1.915289677,,,2,-0.576234825,-1.240067011,3,3
116,-0.158077297,-1,-2.039906839,-1.828557025,-2.177900331,,,2,-0.587885134,-1.263076984,3,3
117,-0.158860073,-1,-2.060471948,-1.886218359,-2.206564785,,,2,-0.590698872,-1.282273347,3,3
118,-0.157620932,-1,-2.075637858,-1.916388213,-2.215704009,,,2,-0.59142797,-1.292326231,3,3
119,-0.159299839,-1,-2.093776477,-1.939351767,-2.235451797,,,2,-0.594284785,-1.301152405,3,3
120,-0.162707136,-1.000000001,-2.103046567,-1.935579495,-2.273180745,,,2,-0.597861171,-1.302233364,3,3
121,-0.164808747,-1.000000001,-2.121070787,-1.976502028,-2.288565974,,,2,-0.600862124,-1.316164205,3,3
122,-0.165419204,-0.999999998,-2.130960828,-2.191307282,-2.302484445,,,2,-0.602621158,-1.37947804,3,3
123,-0.166318945,-1.000000001,-2.140369726,-2.243629699,-2.367808561,,,2,-0.605580628,-1.397271396,3,3
124,-0.167788091,-1,-2.154815099,-2.270335094,-2.358063314,,,2,-0.607293539,-1.406036874,3,3
125,-0.170460041,-1.000000001,-2.177109271,-2.174764309,-2.467221545,,,2,-0.613130112,-1.38355008,3,3
126,-0.164154072,-1,-2.215368108,-2.210177088,-2.550897946,,,2,-0.614664498,-1.398492142,3,3
127,-0.167832062,-1,-2.217287887,-2.371262913,-2.563653659,,,2,-0.617438373,-1.445949909,3,3
128,-0.168767493,-1,-2.259077961,-2.225581076,-2.65352752,,,2,-0.623212346,-1.409820323,3,3
129,-0.166052928,-1,-2.247558547,-2.193316185,-2.602428108,,,2,-0.61946261,-1.397849842,3,3
130,-0.176631649,-1,-2.282211075,-2.558063427,-2.679458002,,,2,-0.630534921,-1.509331138,3,3
131,-0.19131446,-1,-2.275436778,-2.636660547,-2.65011246,,,2,-0.637652183,-1.532294111,3,3
132,-0.198267477,-1,-2.331638584,-2.623630093,-2.897144499,,,2,-0.652100953,-1.540692914,3,3
133,-0.199662109,-1,-2.347517493,-2.341669728,-3.054103989,,,2,-0.657679719,-1.465028986,3,3
134,-0.195307676,-1,-2.379233073,-2.374640428,-2.957974092,,,2,-0.655233325,-1.473941559,3,3
135,-0.204622151,-1,-2.192885158,-2.009167636,-3.079229016,,,2,-0.648903287,-1.357792426,3,3
136,-0.204900359,-1,-2.218807969,-2.217993496,-3.028404702,,,2,-0.650033607,-1.418823712,3,3
137,-0.209681579,-0.999999999,-2.213094472,-2.20888431,-3.028723126,,,2,-0.652286486,-1.416268088,3,3
138,-0.215347639,-1,-2.236555877,-2.297473858,-3.157787001,,,2,-0.660670419,-1.44796981,3,3
139,-0.220799443,-0.999999998,-2.255515045,-2.442641605,-3.272690982,,,2,-0.668313556,-1.495239211,3,3
140,-0.225375706,-1.000000001,-2.271402403,-2.439175673,-3.08835365,,,2,-0.667394394,-1.490876695,3,3
141,-0.218123468,-1,-2.281286831,-2.405351952,-3.162073599,,,2,-0.665890496,-1.483154757,3,3
142,-0.225637908,-1.0983409,-2.257098242,-2.443625784,-3.230858929,,,2,-0.670420662,-1.543488458,3,3
143,-0.221120986,-1.107073,-2.227700249,-2.363172146,-3.20716856,,,2,-0.664957963,-1.521029507,3,3
144,-0.221650046,-1.130788915,-2.073863524,-2.361315142,-2.976984533,,,2,-0.647802812,-1.513475149,3,3
145,-0.227732549,-1.108929614,-1.942950978,-2.357120354,-2.960619602,,,2,-0.640802692,-1.49119423,3,3
146,-0.222642259,-1,-2.13505055,-2.468438684,-2.988425731,,,2,-0.653012409,-1.485300805,3,3
147,-0.208836407,-1.000000001,-2.106509874,-2.466092346,-3.109618108,,,2,-0.64616016,-1.484192261,3,3
148,-0.201861006,-1.000000001,-2.09356405,-2.378245479,-3.110751937,,,2,-0.641153796,-1.457035298,3,3
149,-0.190227804,-1,-2.065976023,-2.373476926,-2.813058221,,,2,-0.624924593,-1.443862875,3,3
150,-0.189041661,-1,-2.037767527,-2.362766799,-2.851033678,,,2,-0.623069357,-1.439432579,3,3
151,-0.188573162,-1,-2.027026847,-2.57199886,-2.836377407,,,2,-0.621920636,-1.498564797,3,3
152,-0.197013039,-0.999999999,-2.027337139,-2.585831954,-2.855228699,,,2,-0.627194951,-1.504040769,3,3
153,-0.192939312,-1,-2.321496001,-2.716626511,-3.219102559,,,2,-0.656667206,-1.575139489,3,3
154,-0.189398553,-1,-2.338088983,-2.785921703,-2.999063874,,,2,-0.650428674,-1.589968354,3,3
155,-0.196907655,-1,-2.341027691,-2.813147689,-3.048624936,,,2,-0.656179942,-1.600278822,3,3
156,-0.195407891,-1,-2.374489738,-2.795020628,-3.300481196,,,2,-0.664261761,-1.604584378,3,3
157,-0.190861061,-1,-2.401379214,-2.786678458,-3.337917009,,,2,-0.664683069,-1.604875808,3,3
158,-0.189983946,-1,-2.411880795,-2.801661957,-3.351108002,,,2,-0.665343426,-1.61031925,3,3
159,-0.197637549,-1,-2.434656787,-2.779104554,-3.254475248,,,2,-0.668884982,-1.603777426,3,3
160,-0.180299138,-1,-2.470921416,-2.669833591,-3.260314763,,,2,-0.661866355,-1.57337111,3,3
161,-0.191044625,-1,-2.462578758,-2.765713263,-3.342987843,,,2,-0.669526457,-1.60389188,3,3
162,-0.191936748,-1,-2.517287422,-2.699599487,-3.399740387,,,2,-0.675527364,-1.590860926,3,3
163,-0.201153353,-1,-2.532387392,-2.713151542,-3.403424784,,,2,-0.681973812,-1.597105334,3,3
164,-0.203031446,-1.000000001,-2.542599597,-2.904452576,-3.51818798,,,2,-0.687005209,-1.656605089,3,3
165,-0.197774287,-1.000000001,-2.531500112,-2.906421643,-3.239329657,,,2,-0.676104884,-1.647929512,3,3
166,-0.195739197,-1,-2.576678727,-2.849499078,-3.40742374,,,2,-0.682584447,-1.639571709,3,3
167,-0.197074364,-1,-2.565983801,-2.63722626,-3.402974575,,,2,-0.682104365,-1.57740307,3,3
168,-0.19561884,-1,-2.509890993,-2.647783369,-3.428380153,,,2,-0.677693444,-1.576499427,3,3
169,-0.192894454,-1,-2.441508259,-2.621961183,-3.37852651,,,2,-0.669666827,-1.561860092,3,3
170,-0.192862478,-1,-2.25190882,-2.62874857,-3.37476616,,,2,-0.655184019,-1.548494984,3,3
171,0.121723157,15.5119374,2.369321244,0.886043583,3.954162607,,,0,0.119102667,8.21559467,1,1
172,0.127754083,16.3963389,2.607214171,0.675894487,4.223453989,,,0,0.150038999,8.618059273,1,1
173,0.131666157,17.35166655,2.867742086,0.596638837,4.440151377,,,0,0.180585435,9.093420002,1,1
174,0.135377328,18.34004088,3.066293698,0.536909886,4.63492173,,,0,0.205898497,9.585103361,1,1
175,0.13928464,19.30827677,3.159184923,0.487690102,4.796264826,,,0,0.22240565,10.06050594,1,1
176,0.143085742,20.11683625,3.223740282,0.477911015,4.941919567,,,0,0.235829731,10.46587701,1,1
177,0.147095407,20.6075916,3.280388896,0.480635307,5.080955271,,,0,0.247562521,10.71742012,1,1
178,0.151194285,20.93045574,3.352112954,0.449741536,5.226585291,,,0,0.260048887,10.87790056,1,1
179,0.155709397,21.14472846,3.432631413,0.656177704,5.373985429,,,0,0.273463359,11.0542307,1,1
180,0.160412786,21.28558234,3.526855037,0.87680378,5.517891315,,,0,0.287710173,11.19949625,1,1
181,0.165335931,21.48592433,3.637395402,1.221698456,5.6609936,,,0,0.303675649,11.41130022,1,1
182,0.171095852,21.78143115,3.760841797,1.625619591,5.839176056,,,0,0.322386771,11.68917144,1,1
183,0.177449644,22.21199014,3.945180452,2.001799056,6.006179368,,,0,0.346175095,12.03023485,1,1
184,0.184698616,22.77364739,4.04616159,2.436570248,6.141836035,,,0,0.363868728,12.44537921,1,1
185,0.193036013,23.20392231,4.085506823,2.889792338,6.252599399,,,1,0.376455738,12.79557543,1,1
186,0.202914228,23.72720567,4.130140958,3.210525061,6.359392321,,,1,0.39032807,13.15381763,1,1
187,0.213663424,24.46111936,4.188599481,3.329461373,6.459652894,,,1,0.405982229,13.55859589,1,1
188,0.224857441,25.30871457,4.249243801,3.244477131,6.517700603,,,1,0.421060939,13.9595349,1,1
189,0.236337782,26.37386974,4.323817602,3.086583311,6.641939071,,,1,0.439662164,14.44963729,1,1
190,0.247506841,27.72466298,4.39320197,2.820060673,6.769157812,,,1,0.458564735,15.04877521,1,1
191,0.259201379,29.72857605,4.463290861,2.4622918,6.894294907,,,1,0.47980691,15.94352538,1,1
192,0.271279583,33.10984906,4.464441125,2.083028538,7.007569881,,,1,0.50029148,17.50513857,1,1
193,0.283573622,36.92516844,4.442410865,1.795600416,7.094410962,,,1,0.520045002,19.30465206,1,1
194,0.295988307,40.19714697,4.404259582,1.619062954,7.156202973,,,1,0.536356552,20.86641613,1,1
195,0.309028895,41.96595927,4.365514913,1.503614123,7.19530793,,,1,0.547479118,21.70431483,0,1
196,0.321766831,43.05022163,4.324277994,1.438359858,7.208063712,,,1,0.555363716,22.21833653,0,1
197,0.333490421,43.75656711,4.299963993,1.417083686,7.207480164,,,1,0.562425869,22.55966607,0,1
198,0.343741364,44.21205645,4.283223087,1.430096513,7.198258933,,,1,0.568227486,22.78746188,0,1
199,0.352164017,44.51845092,4.282748733,1.462573836,7.179404826,,,1,0.57351983,22.94822926,0,1
200,0.358576532,44.71504311,4.306765872,1.490253345,7.150704815,,,1,0.578914647,23.05495936,0,1
201,0.362963221,44.859424,4.348219745,1.459703664,7.106006732,,,1,0.583825893,23.11986082,0,1
202,0.365593546,44.93691919,4.416943078,1.408444723,7.057868299,,,1,0.589476197,23.14771052,0,1
203,0.366385794,45.37144835,4.45930203,1.340961528,6.993426711,,,1,0.592842994,23.34408021,0,1
204,0.365674145,45.76216984,4.371312512,1.279876154,6.928620294,,,1,0.585331948,23.51006801,0,1
205,0.363896146,46.082448,4.289255188,1.213231666,6.848872998,,,1,0.577047345,23.63967057,0,1
206,0.360963524,46.40882574,4.259946944,1.154926447,6.757704984,,,1,0.571854729,23.77847743,0,1
207,0.357092137,46.85270714,4.209953244,1.095888237,6.656486479,,,1,0.56469931,23.9729458,0,1
208,0.352376068,46.99859437,4.153025751,1.050584127,6.541886867,,,1,0.555229077,24.02347972,0,1
209,0.346578605,47.35182578,3.911570204,1.021162105,6.415037527,,,1,0.531557531,24.16553033,1,1
210,0.339823189,47.62426903,3.30795218,0.995612639,6.271102802,,,1,0.479182421,24.23922959,1,1
211,0.332152803,47.92938135,2.888553412,0.970754271,6.109115861,,,1,0.439913174,24.34341301,1,1
212,0.323339029,48.1275081,2.772888067,0.947551426,5.926583969,,,1,0.422157678,24.41902198,1,1
213,0.313820854,48.35856281,2.722724627,0.927061738,5.734655081,,,1,0.408847501,24.51656282,1,1
214,0.303655662,48.53652963,2.697986248,0.908252894,5.540111476,,,1,0.396860328,24.59031911,1,1
215,0.292963224,48.66761997,2.702417419,0.911270199,5.356314479,,,1,0.386937697,24.64985938,1,1
216,0.28199372,48.6808141,2.753536215,0.901996964,5.170942536,,,1,0.37994921,24.65141081,1,1
217,0.270844096,48.5730072,2.879034322,0.897360594,5.003767386,,,1,0.378567247,24.60111853,1,1
218,0.259728737,48.38118286,3.192324674,0.89907744,4.840914503,,,1,0.391285803,24.52644715,1,1
219,0.248686701,48.10613212,3.676921445,0.908940518,4.688975659,,,1,0.417049726,24.42716951,1,1
220,0.238256538,47.81793185,4.074805503,0.928744363,4.559835685,,,1,0.437133187,24.31802592,1,1
221,0.227926818,47.47024788,4.24925534,0.955600032,4.394369623,,,1,0.43921524,24.16266523,1,1
222,0.217937732,47.04544281,4.310102772,0.993094954,4.220837457,,,1,0.43242672,23.96306038,1,1
223,0.208468994,46.56311524,4.317282106,1.037957159,4.03205276,,,1,0.421291601,23.732556,1,1
224,0.199472836,45.95375553,4.289992615,1.089464668,3.802864219,,,1,0.406365877,23.4375169,1,1
225,0.191489182,45.2575172,4.218531575,1.144267684,3.551024834,,,1,0.387798675,23.09654235,1,1
226,0.184382993,44.47138551,4.146664001,1.200804743,3.289472652,,,1,0.36915026,22.71155384,1,1
227,0.177129743,43.42456905,4.048194545,1.252640511,3.029872132,,,1,0.34757622,22.19461955,1,1
228,0.171105433,42.30895658,3.973646427,1.299320761,2.772785089,,,1,0.328335476,21.64441167,1,1
229,0.165199344,40.9247865,3.851460536,1.342124304,2.52893107,,,1,0.304985405,20.9572711,1,1
230,0.159835334,39.59026307,3.648043106,1.377906035,2.299043776,,,1,0.276290939,20.28650149,1,1
231,0.154997264,38.29759565,3.366679234,1.388307855,2.090224506,,,0,0.242620473,19.62341845,1,1
232,0.149941891,37.03404148,3.024450793,1.365599693,1.913626202,,,0,0.205081529,18.96110788,1,1
233,0.144275685,35.70525135,2.793116127,1.330867931,1.783112486,,,0,0.176547768,18.27328715,1,1
234,0.14068762,34.27387863,2.693620973,1.310601957,1.675065475,,,0,0.159433659,17.55052048,1,1
235,0.13571276,32.63596066,2.656568462,1.289200267,1.589407794,,,0,0.146155092,16.73110385,1,1
236,0.130465098,30.67082696,2.653176667,1.281017805,1.520535151,,,0,0.134632447,15.75736308,1,1
237,0.125492935,28.042517,2.65698987,1.282851988,1.469919203,,,0,0.122081797,14.46075717,1,1
238,0.119951804,24.91369704,2.691890856,1.29920792,1.424635929,,,0,0.110058214,12.924229,1,1
239,0.11441772,21.76152416,2.755279948,1.326841223,1.390963087,,,0,0.100433325,11.38205974,1,1
240,0.108936295,19.08282504,2.84454212,1.363009853,1.353984032,,,0,0.094305478,10.07772024,1,1
241,0.103864834,17.0727411,2.942576716,1.402108743,1.305594805,,,0,0.091014396,9.104216248,1,1
242,0.098312954,15.42435554,3.016934282,1.420538344,1.239406265,,,0,0.086378808,8.300570332,1,1
243,0.093105364,14.0467164,3.057689753,1.384920801,1.161302514,,,0,0.079908829,7.611766781,1,1
244,0.088887024,12.82400212,3.075629937,1.312258027,1.076831456,,,0,0.072565665,6.986721489,1,1
245,0.084410569,11.66093711,3.070100933,1.234828067,0.992246441,,,0,0.063486237,6.387784391,1,1
246,0.080365035,10.4999302,2.929619053,1.158936778,0.929804632,,,0,0.044987848,5.780139366,1,1
247,0.076366192,9.185975483,2.542811127,1.086936016,0.867644396,,,0,0.007338191,5.078473153,2,2
248,0.072358632,7.723565102,2.23346341,1.01413787,0.808179564,,,0,-0.024868931,4.309694738,2,2
249,0.068521545,6.228961432,2.035095001,0.942709648,0.745610702,,,0,-0.048747946,3.534283959,2,2
250,0.064662017,4.672056428,1.91973837,0.86609526,0.689480961,,,0,-0.066395164,2.733506492,2,2
251,0.060741861,3.272247125,1.840641761,0.795135783,0.63575282,,,0,-0.080733998,2.014765414,2,2
252,0.056907681,1.968977601,1.771425552,0.738875455,0.562970497,,,0,-0.094417581,1.34812673,2,2
253,0.053091879,0.8137819,1.702892495,0.685950099,0.489863263,,,0,-0.107549241,0.755484432,2,2
254,0.049354419,-0.07060908,1.641246593,0.634657375,0.397171384,,,0,-0.119708914,0.296807775,2,2
255,0.045410867,-0.574711404,1.580501634,0.585847744,0.314977885,,,0,-0.130378587,0.026633702,2,2
256,0.042677596,-0.886927617,1.523869055,0.531933298,0.230233347,,,0,-0.139488351,-0.150043323,2,2
257,0.045497813,-1.145926774,1.461572094,0.435326688,0.138462815,,,0,-0.145965217,-0.312864668,2,2
258,0.042169719,-1.369942252,1.396038142,0.325666744,0.041490846,,,0,-0.156183173,-0.463295559,2,2
259,0.039137163,-1.558587812,1.333778289,0.218989912,-0.061565945,,,0,-0.166019318,-0.595305185,2,2
